mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
122	122	969/2	969/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1340				107			2	2
122	122	485	485	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1341				107			2	2
122	122	971/2	971/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1342				107			2	2
122	122	486	486	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1343				107			2	2
122	122	973/2	973/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1344				107			2	2
122	122	487	487	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1345				107			2	2
122	122	975/2	975/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1346							2	2
123	123	488	488	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1347								
123	123	489	489	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1348		articStaccatoAbove						
123	123	490	490	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1349		articStaccatoBelow						
123	123	488	488	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1350		articStaccatoBelow						
123	123	488	488	0.0	0	0	Spanner	2/2	2	1	0												
123	123	491	491	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1351		articStaccatoAbove						
124	124	492	492	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1352		articStaccatoAbove						
124	124	493	493	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1353		articStaccatoAbove						
124	124	494	494	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1354		articStaccatoBelow						
124	124	495	495	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1355		articStaccatoBelow						
125	125	498	498	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1356		articStaccatoAbove						
125	125	496	496	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1357		articStaccatoBelow						
125	125	498	498	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1358		articStaccatoAbove						
